LOC_EXECUTABLE,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,LOC_TOTAL,bug
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
2,1,0,0,1,1,1,12.75,4.0,204.0,0.02,17,0.25,11.33,8,9,4,2,0
0,1,0,0,1,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,2,7,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
5,1,0,0,1,1,1,30.58,3.82,445.8,0.04,28,0.26,24.77,12,16,11,5,0
7,1,0,0,1,1,1,14.96,8.64,1117.24,0.04,31,0.12,62.07,11,20,7,7,0
13,1,0,0,1,1,1,33.12,9.0,2682.5,0.1,62,0.11,149.03,24,38,16,13,0
7,5,2,0,3,1,1,29.74,7.0,1457.04,0.07,49,0.14,80.95,24,25,12,9,0
15,1,5,4,1,1,1,51.17,10.15,5275.38,0.17,99,0.1,293.08,44,55,26,20,0
6,1,0,0,1,1,1,26.06,6.14,981.27,0.05,37,0.16,54.52,15,22,11,6,0
27,3,0,0,2,2,1,69.11,13.17,11980.44,0.3,176,0.08,665.58,79,97,27,27,0
3,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,3,0
5,3,0,0,2,2,1,15.36,3.5,188.21,0.02,15,0.29,10.46,5,10,5,5,0
4,3,0,0,2,2,1,10.88,5.6,341.29,0.02,17,0.18,18.96,8,9,5,4,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,4,6,4,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
4,3,0,0,2,2,1,13.67,6.0,492.27,0.03,21,0.17,27.35,6,15,5,4,0
4,1,0,0,1,1,1,10.24,7.0,501.89,0.02,20,0.14,27.88,7,13,4,4,0
4,3,0,0,2,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,13,22,10,4,0
8,3,0,0,2,2,1,23.46,10.29,2485.24,0.08,52,0.1,138.07,19,33,12,8,0
54,13,1,8,7,6,6,25.11,40.0,40181.42,0.33,184,0.03,2232.3,80,104,22,55,0
0,1,0,0,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,5,11,3,0,0
23,5,0,1,3,2,1,19.78,20.04,7940.87,0.13,80,0.05,441.16,33,47,14,23,0
0,1,0,0,1,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,5,13,3,0,0
19,5,0,3,3,3,1,19.07,10.91,2270.01,0.07,46,0.09,126.11,20,26,11,19,0
12,3,0,2,2,2,1,14.73,8.94,1176.94,0.04,31,0.11,65.39,13,18,8,12,0
12,9,0,0,5,3,3,17.46,16.55,4779.2,0.1,63,0.06,265.51,28,35,11,12,0
4,1,0,0,1,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,4,5,3,4,0
13,5,0,0,3,3,1,16.4,7.07,820.29,0.04,29,0.14,45.57,11,18,7,13,0
13,5,0,0,3,3,1,17.24,7.5,969.51,0.04,31,0.13,53.86,12,19,8,13,0
4,3,0,0,2,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,10,11,6,4,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
0,3,0,0,2,2,1,6.69,7.5,376.42,0.02,14,0.13,20.91,5,9,3,0,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,3,0,0,2,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,5,8,4,0,0
6,1,0,0,1,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,10,13,7,6,0
0,3,0,0,2,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,3,0,0,2,2,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
11,7,0,0,4,2,3,12.35,16.0,3162.47,0.07,45,0.06,175.69,16,29,7,11,0
3,3,0,0,2,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,6,9,6,3,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
2,1,0,0,1,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,4,5,4,2,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
1,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,1,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
1,1,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,1,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
0,1,0,0,1,1,1,9.31,2.5,58.16,0.01,9,0.4,3.23,1,8,1,0,0
2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,2,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,4,11,3,0,0
7,5,0,0,3,2,1,11.89,13.13,2048.55,0.05,35,0.08,113.81,15,20,8,7,0
5,3,0,0,2,2,1,17.22,4.08,287.09,0.02,19,0.24,15.95,7,12,6,5,0
4,3,0,0,2,2,1,11.18,5.63,353.85,0.02,17,0.18,19.66,5,12,4,4,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,1,5,1,0,0
0,1,0,0,1,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,4,8,4,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,7.33,4.5,148.5,0.01,11,0.22,8.25,3,8,2,0,0
8,3,0,0,2,1,1,15.07,9.75,1432.72,0.05,34,0.1,79.6,13,21,8,8,0
0,1,0,0,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,3,5,3,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,6.86,3.5,84.0,0.01,8,0.29,4.67,1,7,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,12.18,3.0,109.62,0.01,11,0.33,6.09,4,7,4,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,2,6,2,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
3,1,0,0,1,1,1,12.0,2.5,75.0,0.01,10,0.4,4.17,3,7,3,3,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,2,6,2,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,2,7,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
3,1,0,0,1,1,1,16.0,1.5,36.0,0.01,8,0.67,2.0,5,3,5,3,0
3,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,3,0
5,3,0,0,2,2,1,15.36,3.5,188.21,0.02,15,0.29,10.46,5,10,5,5,0
4,3,0,0,2,2,1,10.88,5.6,341.29,0.02,17,0.18,18.96,8,9,5,4,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,4,6,4,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
7,3,0,0,2,2,1,15.65,7.31,836.91,0.04,28,0.14,46.49,13,15,8,7,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
4,3,0,0,2,2,1,13.67,6.0,492.27,0.03,21,0.17,27.35,6,15,5,4,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
7,1,0,7,1,1,1,51.39,1.8,166.52,0.03,25,0.56,9.25,12,13,10,7,0
7,1,0,7,1,1,1,51.39,1.8,166.52,0.03,25,0.56,9.25,12,13,10,7,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
9,1,0,10,1,1,1,86.0,1.6,220.17,0.05,33,0.63,12.23,16,17,15,9,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
17,1,0,47,1,1,1,117.18,2.67,833.27,0.1,65,0.38,46.29,32,33,24,17,0
19,1,0,30,1,1,1,123.14,2.88,1021.34,0.12,73,0.35,56.74,36,37,25,19,0
19,1,0,30,1,1,1,123.14,2.88,1021.34,0.12,73,0.35,56.74,36,37,25,19,0
17,1,0,29,1,1,1,117.18,2.67,833.27,0.1,65,0.38,46.29,32,33,24,17,0
17,1,0,29,1,1,1,117.18,2.67,833.27,0.1,65,0.38,46.29,32,33,24,17,0
19,1,0,52,1,1,1,116.98,3.0,1052.81,0.12,73,0.33,58.49,36,37,24,19,0
17,1,0,47,1,1,1,117.18,2.67,833.27,0.1,65,0.38,46.29,32,33,24,17,0
19,1,0,52,1,1,1,116.98,3.0,1052.81,0.12,73,0.33,58.49,36,37,24,19,0
11,1,4,9,1,1,1,41.79,8.86,3278.32,0.12,83,0.11,182.13,31,52,14,15,0
11,1,4,9,1,1,1,41.79,8.86,3278.32,0.12,83,0.11,182.13,31,52,14,15,0
9,3,0,4,2,1,1,11.63,6.0,418.56,0.02,21,0.17,23.25,8,13,4,9,0
9,3,0,4,2,1,1,11.63,6.0,418.56,0.02,21,0.17,23.25,8,13,4,9,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
87,27,5,19,14,10,9,55.77,42.89,102612.33,0.8,389,0.02,5700.68,168,221,47,92,0
87,27,5,19,14,10,9,55.77,42.89,102612.33,0.8,389,0.02,5700.68,168,221,47,92,0
7,3,0,7,2,1,1,16.0,6.5,676.0,0.03,26,0.15,37.56,13,13,8,7,0
7,3,0,7,2,1,1,16.0,6.5,676.0,0.03,26,0.15,37.56,13,13,8,7,0
87,25,5,12,13,10,9,69.2,35.36,86504.3,0.82,387,0.03,4805.79,165,222,56,92,0
87,25,5,12,13,10,9,69.2,35.36,86504.3,0.82,387,0.03,4805.79,165,222,56,92,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
9,1,0,2,1,1,1,46.84,5.97,1669.87,0.09,61,0.17,92.77,29,32,17,9,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
11,1,0,4,1,1,1,53.35,6.08,1971.59,0.11,69,0.16,109.53,33,36,19,11,0
23,5,2,14,3,3,1,37.12,13.33,6599.19,0.16,93,0.08,366.62,40,53,24,25,0
133,37,10,26,19,17,8,92.83,40.06,148951.03,1.24,566,0.02,8275.05,237,329,71,143,0
103,27,7,12,14,11,9,93.87,24.92,58286.1,0.78,370,0.04,3238.12,160,210,61,110,0
4,1,0,0,1,1,1,17.97,1.88,63.17,0.01,12,0.53,3.51,5,7,4,4,0
2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,2,0
7,3,0,0,2,2,1,14.78,8.57,1086.1,0.04,31,0.12,60.34,12,19,7,7,0
39,27,0,10,14,14,1,30.28,31.32,29698.21,0.32,188,0.03,1649.9,85,103,19,39,0
16,3,0,6,2,2,1,23.0,9.5,2075.87,0.07,49,0.11,115.33,19,30,11,16,0
15,3,0,4,2,2,1,17.93,10.0,1793.07,0.06,43,0.1,99.61,16,27,8,15,0
7,3,0,0,2,1,1,9.87,8.1,647.63,0.03,21,0.12,35.98,9,12,5,7,0
24,1,0,0,1,1,1,26.32,22.33,13127.14,0.2,136,0.04,729.29,67,69,12,24,0
11,1,0,0,1,1,1,17.95,12.78,2931.07,0.08,54,0.08,162.84,23,31,9,11,0
11,1,0,0,1,1,1,17.95,12.78,2931.07,0.08,54,0.08,162.84,23,31,9,11,0
12,1,0,1,1,1,1,28.22,7.27,1491.17,0.07,46,0.14,82.84,21,25,13,12,0
12,1,0,1,1,1,1,28.22,7.27,1491.17,0.07,46,0.14,82.84,21,25,13,12,0
4,1,0,0,1,1,1,10.24,7.0,501.89,0.02,20,0.14,27.88,7,13,4,4,0
4,3,0,0,2,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,13,22,10,4,0
8,3,0,0,2,2,1,23.46,10.29,2485.24,0.08,52,0.1,138.07,19,33,12,8,0
54,13,1,8,7,6,6,25.11,40.0,40181.42,0.33,184,0.03,2232.3,80,104,22,55,0
0,1,0,0,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,5,11,3,0,0
23,5,0,1,3,2,1,19.78,20.04,7940.87,0.13,80,0.05,441.16,33,47,14,23,0
0,1,0,0,1,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,5,13,3,0,0
19,5,0,3,3,3,1,19.07,10.91,2270.01,0.07,46,0.09,126.11,20,26,11,19,0
12,3,0,2,2,2,1,14.73,8.94,1176.94,0.04,31,0.11,65.39,13,18,8,12,0
12,9,0,0,5,3,3,17.46,16.55,4779.2,0.1,63,0.06,265.51,28,35,11,12,0
4,1,0,0,1,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,4,5,3,4,0
13,5,0,0,3,3,1,16.4,7.07,820.29,0.04,29,0.14,45.57,11,18,7,13,0
13,5,0,0,3,3,1,17.24,7.5,969.51,0.04,31,0.13,53.86,12,19,8,13,0
4,3,0,0,2,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,10,11,6,4,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
0,3,0,0,2,2,1,6.69,7.5,376.42,0.02,14,0.13,20.91,5,9,3,0,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,3,0,0,2,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,5,8,4,0,0
6,1,0,0,1,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,10,13,7,6,0
0,3,0,0,2,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,3,0,0,2,2,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
11,7,0,0,4,2,3,12.35,16.0,3162.47,0.07,45,0.06,175.69,16,29,7,11,0
3,3,0,0,2,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,6,9,6,3,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
2,1,0,0,1,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,4,5,4,2,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
1,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,1,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
1,1,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,1,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
0,1,0,0,1,1,1,9.31,2.5,58.16,0.01,9,0.4,3.23,1,8,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,4,11,3,0,0
7,5,0,0,3,2,1,11.89,13.13,2048.55,0.05,35,0.08,113.81,15,20,8,7,0
5,3,0,0,2,2,1,17.22,4.08,287.09,0.02,19,0.24,15.95,7,12,6,5,0
4,3,0,0,2,2,1,11.18,5.63,353.85,0.02,17,0.18,19.66,5,12,4,4,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,1,5,1,0,0
0,1,0,0,1,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,4,8,4,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,7.33,4.5,148.5,0.01,11,0.22,8.25,3,8,2,0,0
8,3,0,0,2,1,1,15.07,9.75,1432.72,0.05,34,0.1,79.6,13,21,8,8,0
0,1,0,0,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,3,5,3,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,6.86,3.5,84.0,0.01,8,0.29,4.67,1,7,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
